"eventID","occurrenceID","individualCount","basisOfRecord","occurrenceStatus","organismID","scientificName","kingdom","phylum","class","order","family","genus","specificEpithet","taxonRank"
"Cr52-18","Cr52-18_1",1,"HumanObservation","present","52","Gryllus campestris Linnaeus, 1758","Animalia","Arthropoda","Insecta","Orthoptera","Gryllidae","Gryllus","campestris","species"
"Cr52-02","Cr52-02_1",1,"HumanObservation","present","52","Gryllus campestris Linnaeus, 1758","Animalia","Arthropoda","Insecta","Orthoptera","Gryllidae","Gryllus","campestris","species"
"Cr52-01","Cr52-01_1",1,"HumanObservation","present","52","Gryllus campestris Linnaeus, 1758","Animalia","Arthropoda","Insecta","Orthoptera","Gryllidae","Gryllus","campestris","species"
"Cr52-05","Cr52-05_1",1,"HumanObservation","present","52","Gryllus campestris Linnaeus, 1758","Animalia","Arthropoda","Insecta","Orthoptera","Gryllidae","Gryllus","campestris","species"
"Cr52-17","Cr52-17_1",1,"HumanObservation","present","52","Gryllus campestris Linnaeus, 1758","Animalia","Arthropoda","Insecta","Orthoptera","Gryllidae","Gryllus","campestris","species"
"Cr52-03","Cr52-03_1",1,"HumanObservation","present","52","Gryllus campestris Linnaeus, 1758","Animalia","Arthropoda","Insecta","Orthoptera","Gryllidae","Gryllus","campestris","species"
"Cr52-16","Cr52-16_1",1,"HumanObservation","present","52","Gryllus campestris Linnaeus, 1758","Animalia","Arthropoda","Insecta","Orthoptera","Gryllidae","Gryllus","campestris","species"
"Cr52-04","Cr52-04_1",1,"HumanObservation","present","52","Gryllus campestris Linnaeus, 1758","Animalia","Arthropoda","Insecta","Orthoptera","Gryllidae","Gryllus","campestris","species"
"Cr52-06","Cr52-06_1",1,"HumanObservation","present","52","Gryllus campestris Linnaeus, 1758","Animalia","Arthropoda","Insecta","Orthoptera","Gryllidae","Gryllus","campestris","species"
"Cr52-07","Cr52-07_1",1,"HumanObservation","present","52","Gryllus campestris Linnaeus, 1758","Animalia","Arthropoda","Insecta","Orthoptera","Gryllidae","Gryllus","campestris","species"
"Cr52-08","Cr52-08_1",1,"HumanObservation","present","52","Gryllus campestris Linnaeus, 1758","Animalia","Arthropoda","Insecta","Orthoptera","Gryllidae","Gryllus","campestris","species"
"Cr52-09","Cr52-09_1",1,"HumanObservation","present","52","Gryllus campestris Linnaeus, 1758","Animalia","Arthropoda","Insecta","Orthoptera","Gryllidae","Gryllus","campestris","species"
"Cr52-10","Cr52-10_1",1,"HumanObservation","present","52","Gryllus campestris Linnaeus, 1758","Animalia","Arthropoda","Insecta","Orthoptera","Gryllidae","Gryllus","campestris","species"
"Cr52-11","Cr52-11_1",1,"HumanObservation","present","52","Gryllus campestris Linnaeus, 1758","Animalia","Arthropoda","Insecta","Orthoptera","Gryllidae","Gryllus","campestris","species"
"Cr52-12","Cr52-12_1",1,"HumanObservation","present","52","Gryllus campestris Linnaeus, 1758","Animalia","Arthropoda","Insecta","Orthoptera","Gryllidae","Gryllus","campestris","species"
"Cr52-13","Cr52-13_1",1,"HumanObservation","present","52","Gryllus campestris Linnaeus, 1758","Animalia","Arthropoda","Insecta","Orthoptera","Gryllidae","Gryllus","campestris","species"
"Cr52-14","Cr52-14_1",1,"HumanObservation","present","52","Gryllus campestris Linnaeus, 1758","Animalia","Arthropoda","Insecta","Orthoptera","Gryllidae","Gryllus","campestris","species"
"Cr52-15","Cr52-15_1",1,"HumanObservation","present","52","Gryllus campestris Linnaeus, 1758","Animalia","Arthropoda","Insecta","Orthoptera","Gryllidae","Gryllus","campestris","species"
"Cr53-18","Cr53-18_1",1,"HumanObservation","present","53","Gryllus campestris Linnaeus, 1758","Animalia","Arthropoda","Insecta","Orthoptera","Gryllidae","Gryllus","campestris","species"
"Cr53-02","Cr53-02_1",1,"HumanObservation","present","53","Gryllus campestris Linnaeus, 1758","Animalia","Arthropoda","Insecta","Orthoptera","Gryllidae","Gryllus","campestris","species"
"Cr53-01","Cr53-01_1",1,"HumanObservation","present","53","Gryllus campestris Linnaeus, 1758","Animalia","Arthropoda","Insecta","Orthoptera","Gryllidae","Gryllus","campestris","species"
"Cr53-05","Cr53-05_1",1,"HumanObservation","present","53","Gryllus campestris Linnaeus, 1758","Animalia","Arthropoda","Insecta","Orthoptera","Gryllidae","Gryllus","campestris","species"
"Cr53-17","Cr53-17_1",1,"HumanObservation","present","53","Gryllus campestris Linnaeus, 1758","Animalia","Arthropoda","Insecta","Orthoptera","Gryllidae","Gryllus","campestris","species"
"Cr53-03","Cr53-03_1",1,"HumanObservation","present","53","Gryllus campestris Linnaeus, 1758","Animalia","Arthropoda","Insecta","Orthoptera","Gryllidae","Gryllus","campestris","species"
"Cr53-16","Cr53-16_1",1,"HumanObservation","present","53","Gryllus campestris Linnaeus, 1758","Animalia","Arthropoda","Insecta","Orthoptera","Gryllidae","Gryllus","campestris","species"
"Cr53-04","Cr53-04_1",1,"HumanObservation","present","53","Gryllus campestris Linnaeus, 1758","Animalia","Arthropoda","Insecta","Orthoptera","Gryllidae","Gryllus","campestris","species"
"Cr53-06","Cr53-06_1",1,"HumanObservation","present","53","Gryllus campestris Linnaeus, 1758","Animalia","Arthropoda","Insecta","Orthoptera","Gryllidae","Gryllus","campestris","species"
"Cr53-07","Cr53-07_1",1,"HumanObservation","present","53","Gryllus campestris Linnaeus, 1758","Animalia","Arthropoda","Insecta","Orthoptera","Gryllidae","Gryllus","campestris","species"
"Cr53-08","Cr53-08_1",1,"HumanObservation","present","53","Gryllus campestris Linnaeus, 1758","Animalia","Arthropoda","Insecta","Orthoptera","Gryllidae","Gryllus","campestris","species"
"Cr53-09","Cr53-09_1",1,"HumanObservation","present","53","Gryllus campestris Linnaeus, 1758","Animalia","Arthropoda","Insecta","Orthoptera","Gryllidae","Gryllus","campestris","species"
"Cr53-10","Cr53-10_1",1,"HumanObservation","present","53","Gryllus campestris Linnaeus, 1758","Animalia","Arthropoda","Insecta","Orthoptera","Gryllidae","Gryllus","campestris","species"
"Cr53-11","Cr53-11_1",1,"HumanObservation","present","53","Gryllus campestris Linnaeus, 1758","Animalia","Arthropoda","Insecta","Orthoptera","Gryllidae","Gryllus","campestris","species"
"Cr53-12","Cr53-12_1",1,"HumanObservation","present","53","Gryllus campestris Linnaeus, 1758","Animalia","Arthropoda","Insecta","Orthoptera","Gryllidae","Gryllus","campestris","species"
"Cr53-13","Cr53-13_1",1,"HumanObservation","present","53","Gryllus campestris Linnaeus, 1758","Animalia","Arthropoda","Insecta","Orthoptera","Gryllidae","Gryllus","campestris","species"
"Cr53-14","Cr53-14_1",1,"HumanObservation","present","53","Gryllus campestris Linnaeus, 1758","Animalia","Arthropoda","Insecta","Orthoptera","Gryllidae","Gryllus","campestris","species"
"Cr53-15","Cr53-15_1",1,"HumanObservation","present","53","Gryllus campestris Linnaeus, 1758","Animalia","Arthropoda","Insecta","Orthoptera","Gryllidae","Gryllus","campestris","species"
"Cr54-18","Cr54-18_1",1,"HumanObservation","present","54","Gryllus campestris Linnaeus, 1758","Animalia","Arthropoda","Insecta","Orthoptera","Gryllidae","Gryllus","campestris","species"
"Cr54-02","Cr54-02_1",1,"HumanObservation","present","54","Gryllus campestris Linnaeus, 1758","Animalia","Arthropoda","Insecta","Orthoptera","Gryllidae","Gryllus","campestris","species"
"Cr54-01","Cr54-01_1",1,"HumanObservation","present","54","Gryllus campestris Linnaeus, 1758","Animalia","Arthropoda","Insecta","Orthoptera","Gryllidae","Gryllus","campestris","species"
"Cr54-05","Cr54-05_1",1,"HumanObservation","present","54","Gryllus campestris Linnaeus, 1758","Animalia","Arthropoda","Insecta","Orthoptera","Gryllidae","Gryllus","campestris","species"
"Cr54-17","Cr54-17_1",1,"HumanObservation","present","54","Gryllus campestris Linnaeus, 1758","Animalia","Arthropoda","Insecta","Orthoptera","Gryllidae","Gryllus","campestris","species"
"Cr54-03","Cr54-03_1",1,"HumanObservation","present","54","Gryllus campestris Linnaeus, 1758","Animalia","Arthropoda","Insecta","Orthoptera","Gryllidae","Gryllus","campestris","species"
"Cr54-16","Cr54-16_1",1,"HumanObservation","present","54","Gryllus campestris Linnaeus, 1758","Animalia","Arthropoda","Insecta","Orthoptera","Gryllidae","Gryllus","campestris","species"
"Cr54-04","Cr54-04_1",1,"HumanObservation","present","54","Gryllus campestris Linnaeus, 1758","Animalia","Arthropoda","Insecta","Orthoptera","Gryllidae","Gryllus","campestris","species"
"Cr54-06","Cr54-06_1",1,"HumanObservation","present","54","Gryllus campestris Linnaeus, 1758","Animalia","Arthropoda","Insecta","Orthoptera","Gryllidae","Gryllus","campestris","species"
"Cr54-07","Cr54-07_1",1,"HumanObservation","present","54","Gryllus campestris Linnaeus, 1758","Animalia","Arthropoda","Insecta","Orthoptera","Gryllidae","Gryllus","campestris","species"
"Cr54-08","Cr54-08_1",1,"HumanObservation","present","54","Gryllus campestris Linnaeus, 1758","Animalia","Arthropoda","Insecta","Orthoptera","Gryllidae","Gryllus","campestris","species"
"Cr54-09","Cr54-09_1",1,"HumanObservation","present","54","Gryllus campestris Linnaeus, 1758","Animalia","Arthropoda","Insecta","Orthoptera","Gryllidae","Gryllus","campestris","species"
"Cr54-10","Cr54-10_1",1,"HumanObservation","present","54","Gryllus campestris Linnaeus, 1758","Animalia","Arthropoda","Insecta","Orthoptera","Gryllidae","Gryllus","campestris","species"
"Cr54-11","Cr54-11_1",1,"HumanObservation","present","54","Gryllus campestris Linnaeus, 1758","Animalia","Arthropoda","Insecta","Orthoptera","Gryllidae","Gryllus","campestris","species"
"Cr54-12","Cr54-12_1",1,"HumanObservation","present","54","Gryllus campestris Linnaeus, 1758","Animalia","Arthropoda","Insecta","Orthoptera","Gryllidae","Gryllus","campestris","species"
"Cr54-13","Cr54-13_1",1,"HumanObservation","present","54","Gryllus campestris Linnaeus, 1758","Animalia","Arthropoda","Insecta","Orthoptera","Gryllidae","Gryllus","campestris","species"
"Cr54-14","Cr54-14_1",1,"HumanObservation","present","54","Gryllus campestris Linnaeus, 1758","Animalia","Arthropoda","Insecta","Orthoptera","Gryllidae","Gryllus","campestris","species"
"Cr54-15","Cr54-15_1",1,"HumanObservation","present","54","Gryllus campestris Linnaeus, 1758","Animalia","Arthropoda","Insecta","Orthoptera","Gryllidae","Gryllus","campestris","species"
"Cr55-18","Cr55-18_1",1,"HumanObservation","present","55","Gryllus campestris Linnaeus, 1758","Animalia","Arthropoda","Insecta","Orthoptera","Gryllidae","Gryllus","campestris","species"
"Cr55-02","Cr55-02_1",1,"HumanObservation","present","55","Gryllus campestris Linnaeus, 1758","Animalia","Arthropoda","Insecta","Orthoptera","Gryllidae","Gryllus","campestris","species"
"Cr55-01","Cr55-01_1",1,"HumanObservation","present","55","Gryllus campestris Linnaeus, 1758","Animalia","Arthropoda","Insecta","Orthoptera","Gryllidae","Gryllus","campestris","species"
"Cr55-05","Cr55-05_1",1,"HumanObservation","present","55","Gryllus campestris Linnaeus, 1758","Animalia","Arthropoda","Insecta","Orthoptera","Gryllidae","Gryllus","campestris","species"
"Cr55-17","Cr55-17_1",1,"HumanObservation","present","55","Gryllus campestris Linnaeus, 1758","Animalia","Arthropoda","Insecta","Orthoptera","Gryllidae","Gryllus","campestris","species"
"Cr55-03","Cr55-03_1",1,"HumanObservation","present","55","Gryllus campestris Linnaeus, 1758","Animalia","Arthropoda","Insecta","Orthoptera","Gryllidae","Gryllus","campestris","species"
"Cr55-16","Cr55-16_1",1,"HumanObservation","present","55","Gryllus campestris Linnaeus, 1758","Animalia","Arthropoda","Insecta","Orthoptera","Gryllidae","Gryllus","campestris","species"
"Cr55-04","Cr55-04_1",1,"HumanObservation","present","55","Gryllus campestris Linnaeus, 1758","Animalia","Arthropoda","Insecta","Orthoptera","Gryllidae","Gryllus","campestris","species"
"Cr55-06","Cr55-06_1",1,"HumanObservation","present","55","Gryllus campestris Linnaeus, 1758","Animalia","Arthropoda","Insecta","Orthoptera","Gryllidae","Gryllus","campestris","species"
"Cr55-07","Cr55-07_1",1,"HumanObservation","present","55","Gryllus campestris Linnaeus, 1758","Animalia","Arthropoda","Insecta","Orthoptera","Gryllidae","Gryllus","campestris","species"
"Cr55-08","Cr55-08_1",1,"HumanObservation","present","55","Gryllus campestris Linnaeus, 1758","Animalia","Arthropoda","Insecta","Orthoptera","Gryllidae","Gryllus","campestris","species"
"Cr55-09","Cr55-09_1",1,"HumanObservation","present","55","Gryllus campestris Linnaeus, 1758","Animalia","Arthropoda","Insecta","Orthoptera","Gryllidae","Gryllus","campestris","species"
"Cr55-10","Cr55-10_1",1,"HumanObservation","present","55","Gryllus campestris Linnaeus, 1758","Animalia","Arthropoda","Insecta","Orthoptera","Gryllidae","Gryllus","campestris","species"
"Cr55-11","Cr55-11_1",1,"HumanObservation","present","55","Gryllus campestris Linnaeus, 1758","Animalia","Arthropoda","Insecta","Orthoptera","Gryllidae","Gryllus","campestris","species"
"Cr55-12","Cr55-12_1",1,"HumanObservation","present","55","Gryllus campestris Linnaeus, 1758","Animalia","Arthropoda","Insecta","Orthoptera","Gryllidae","Gryllus","campestris","species"
"Cr55-13","Cr55-13_1",1,"HumanObservation","present","55","Gryllus campestris Linnaeus, 1758","Animalia","Arthropoda","Insecta","Orthoptera","Gryllidae","Gryllus","campestris","species"
"Cr55-14","Cr55-14_1",1,"HumanObservation","present","55","Gryllus campestris Linnaeus, 1758","Animalia","Arthropoda","Insecta","Orthoptera","Gryllidae","Gryllus","campestris","species"
"Cr55-15","Cr55-15_1",1,"HumanObservation","present","55","Gryllus campestris Linnaeus, 1758","Animalia","Arthropoda","Insecta","Orthoptera","Gryllidae","Gryllus","campestris","species"
"Cr56-18","Cr56-18_1",1,"HumanObservation","present","56","Gryllus campestris Linnaeus, 1758","Animalia","Arthropoda","Insecta","Orthoptera","Gryllidae","Gryllus","campestris","species"
"Cr56-02","Cr56-02_1",1,"HumanObservation","present","56","Gryllus campestris Linnaeus, 1758","Animalia","Arthropoda","Insecta","Orthoptera","Gryllidae","Gryllus","campestris","species"
"Cr56-01","Cr56-01_1",1,"HumanObservation","present","56","Gryllus campestris Linnaeus, 1758","Animalia","Arthropoda","Insecta","Orthoptera","Gryllidae","Gryllus","campestris","species"
"Cr56-05","Cr56-05_1",1,"HumanObservation","present","56","Gryllus campestris Linnaeus, 1758","Animalia","Arthropoda","Insecta","Orthoptera","Gryllidae","Gryllus","campestris","species"
"Cr56-17","Cr56-17_1",1,"HumanObservation","present","56","Gryllus campestris Linnaeus, 1758","Animalia","Arthropoda","Insecta","Orthoptera","Gryllidae","Gryllus","campestris","species"
"Cr56-03","Cr56-03_1",1,"HumanObservation","present","56","Gryllus campestris Linnaeus, 1758","Animalia","Arthropoda","Insecta","Orthoptera","Gryllidae","Gryllus","campestris","species"
"Cr56-16","Cr56-16_1",1,"HumanObservation","present","56","Gryllus campestris Linnaeus, 1758","Animalia","Arthropoda","Insecta","Orthoptera","Gryllidae","Gryllus","campestris","species"
"Cr56-04","Cr56-04_1",1,"HumanObservation","present","56","Gryllus campestris Linnaeus, 1758","Animalia","Arthropoda","Insecta","Orthoptera","Gryllidae","Gryllus","campestris","species"
"Cr56-06","Cr56-06_1",1,"HumanObservation","present","56","Gryllus campestris Linnaeus, 1758","Animalia","Arthropoda","Insecta","Orthoptera","Gryllidae","Gryllus","campestris","species"
"Cr56-07","Cr56-07_1",1,"HumanObservation","present","56","Gryllus campestris Linnaeus, 1758","Animalia","Arthropoda","Insecta","Orthoptera","Gryllidae","Gryllus","campestris","species"
"Cr56-08","Cr56-08_1",1,"HumanObservation","present","56","Gryllus campestris Linnaeus, 1758","Animalia","Arthropoda","Insecta","Orthoptera","Gryllidae","Gryllus","campestris","species"
"Cr56-09","Cr56-09_1",1,"HumanObservation","present","56","Gryllus campestris Linnaeus, 1758","Animalia","Arthropoda","Insecta","Orthoptera","Gryllidae","Gryllus","campestris","species"
"Cr56-10","Cr56-10_1",1,"HumanObservation","present","56","Gryllus campestris Linnaeus, 1758","Animalia","Arthropoda","Insecta","Orthoptera","Gryllidae","Gryllus","campestris","species"
"Cr56-11","Cr56-11_1",1,"HumanObservation","present","56","Gryllus campestris Linnaeus, 1758","Animalia","Arthropoda","Insecta","Orthoptera","Gryllidae","Gryllus","campestris","species"
"Cr56-12","Cr56-12_1",1,"HumanObservation","present","56","Gryllus campestris Linnaeus, 1758","Animalia","Arthropoda","Insecta","Orthoptera","Gryllidae","Gryllus","campestris","species"
"Cr56-13","Cr56-13_1",1,"HumanObservation","present","56","Gryllus campestris Linnaeus, 1758","Animalia","Arthropoda","Insecta","Orthoptera","Gryllidae","Gryllus","campestris","species"
"Cr56-14","Cr56-14_1",1,"HumanObservation","present","56","Gryllus campestris Linnaeus, 1758","Animalia","Arthropoda","Insecta","Orthoptera","Gryllidae","Gryllus","campestris","species"
"Cr56-15","Cr56-15_1",1,"HumanObservation","present","56","Gryllus campestris Linnaeus, 1758","Animalia","Arthropoda","Insecta","Orthoptera","Gryllidae","Gryllus","campestris","species"
"PM1P+Ca+","PM1P+Ca+_1",NA,"HumanObservation","present",NA,"Tracheophyta","Plantae","Tracheophyta",NA,NA,NA,NA,NA,"phylum"
"PM2P+Ca+","PM2P+Ca+_1",NA,"HumanObservation","present",NA,"Tracheophyta","Plantae","Tracheophyta",NA,NA,NA,NA,NA,"phylum"
"PM3P+Ca+","PM3P+Ca+_1",NA,"HumanObservation","present",NA,"Tracheophyta","Plantae","Tracheophyta",NA,NA,NA,NA,NA,"phylum"
"PM4P+Ca+","PM4P+Ca+_1",NA,"HumanObservation","present",NA,"Tracheophyta","Plantae","Tracheophyta",NA,NA,NA,NA,NA,"phylum"
"PM5P+Ca+","PM5P+Ca+_1",NA,"HumanObservation","present",NA,"Tracheophyta","Plantae","Tracheophyta",NA,NA,NA,NA,NA,"phylum"
"PM1P+Ca-","PM1P+Ca-_1",NA,"HumanObservation","present",NA,"Tracheophyta","Plantae","Tracheophyta",NA,NA,NA,NA,NA,"phylum"
